Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,409245,2,20,26.97457145514211,1.6602259129285812,51904.48539890349,825.9959632982687,220.2968754775384,0.0010766014269082745,20,24,27,32,50,81,180,570,52000
GET,/api/v1/stationservice/stations,4625,0,5,9.976625297117877,3.2474612817168236,666.5055518969893,705.0,2.489640799725385,0.0,5,6,8,18,42,77,360,660,670
GET,/api/v1/trainservice/trains,4625,0,6,9.062791857767749,4.284532740712166,1014.1980685293674,567.0,2.489640799725385,0.0,6,8,9,12,21,31,52,520,1000
POST,/api/v1/travelplanservice/travelPlan/cheapest,411178,1813,220.0,333.9750251760975,1.4252234250307083,75287.05045115203,415.166609108464,221.33741075664526,0.9759391934923509,220,280,420,570,1200,2400,4700,12000,75000
,Aggregated,829673,1815,65,178.9264550025831,1.4252234250307083,75287.05045115203,620.2746069837152,446.6135678336344,0.9770157949192592,65,230,280,420,670,1200,2500,8600,75000
