Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1708963421,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1708963481,100,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,86.200000,0.000000,20,22,24,27,34,230,230,240,450,4827,0,20,22.979572109927457,14.160603284835815,446.75047416239977,826.0
1708963481,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,4,5,6,8,17,210,210,210,210,100,0,4,6.895059552043676,3.6327559500932693,210.03140322864056,705.0
1708963481,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,7,12,13,13,18,1000,1000,1000,1000,100,0,7,18.56573705561459,4.277363419532776,1023.0077411979437,567.0
1708963481,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,85.900000,0.000000,200,210,390,410,420,440,470,660,1400,4829,0,200.0,221.96007752974265,166.5287660434842,1437.497440725565,417.0
1708963481,100,,Aggregated,172.100000,0.000000,34,200,210,390,410,420,440,630,1400,9856,0,34,120.26315834278742,3.6327559500932693,1437.497440725565,621.7527394480519
1708963541,100,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,91.400000,0.000000,19,21,22,25,39,230,230,250,440,10113,0,19,23.15943089181101,14.160603284835815,446.75047416239977,826.0
1708963541,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,4,6.895059552043676,3.6327559500932693,210.03140322864056,705.0
1708963541,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,7,18.56573705561459,4.277363419532776,1023.0077411979437,567.0
1708963541,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,91.300000,0.000000,200,210,390,410,420,430,610,640,1200,10116,0,200.0,221.50299667981747,166.5287660434842,1437.497440725565,417.0
1708963541,100,,Aggregated,182.700000,0.000000,180,200,210,400,410,420,430,630,1200,20429,0,170.0,121.2727847022705,3.6327559500932693,1437.497440725565,621.6119242253659
1708963601,100,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,91.900000,0.000000,18,20,22,25,35,230,230,240,440,15460,0,19,22.978794780158633,13.995959423482418,446.75047416239977,826.0
1708963601,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,4,6.895059552043676,3.6327559500932693,210.03140322864056,705.0
1708963601,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,7,18.56573705561459,4.277363419532776,1023.0077411979437,567.0
1708963601,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,91.700000,0.000000,200,210,400,410,420,430,610,630,830,15462,0,200.0,221.63842344796808,165.15166126191616,1437.497440725565,417.0
1708963601,100,,Aggregated,183.600000,0.000000,180,200,210,400,410,420,440,620,830,31122,0,170.0,121.61080747749183,3.6327559500932693,1437.497440725565,621.5800398431977
1708963661,238,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,173.400000,0.000000,20,25,35,60,96,230,240,2100,5100,26432,0,19,26.41216070664236,13.517026789486408,5082.291577011347,826.0
1708963661,238,GET,/api/v1/stationservice/stations,1.500000,0.000000,5,6,8,19,36,210,1000,1000,1000,277,0,5,10.799832161287323,3.48532572388649,1040.1875143870711,705.0
1708963661,238,GET,/api/v1/trainservice/trains,1.500000,0.000000,7,9,13,27,53,81,89,89,89,277,0,7,12.841197931029521,4.277363419532776,1023.0077411979437,567.0
1708963661,238,POST,/api/v1/travelplanservice/travelPlan/cheapest,173.800000,0.000000,220,320,420,440,550,620,660,1200,1500,26441,0,200.0,239.52278000942644,165.15166126191616,1461.2916000187397,417.0
1708963661,238,,Aggregated,350.200000,0.000000,170,230,320,420,470,560,630,1200,5100,53427,0,170.0,131.72921225902235,3.48532572388649,5082.291577011347,621.6159058154117
1708963721,238,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,221.400000,0.000000,34,45,54,67,230,260,7100,15000,16000,38419,12,21,49.363688964291704,2.29659304022789,15508.960895240307,825.7869543715349
1708963721,238,GET,/api/v1/stationservice/stations,0.400000,0.000000,8,14,19,36,46,55,86,86,86,372,0,5,11.09502572936797,3.48532572388649,1040.1875143870711,705.0
1708963721,238,GET,/api/v1/trainservice/trains,0.400000,0.000000,9,12,19,24,48,72,89,89,89,372,0,7,12.203513239059717,4.277363419532776,1023.0077411979437,567.0
1708963721,238,POST,/api/v1/travelplanservice/travelPlan/cheapest,222.000000,0.000000,340,410,490,560,630,750,3300,16000,16000,38496,66,220.0,291.5304855207707,2.331683412194252,15800.901351496577,416.40741895261846
1708963721,238,,Aggregated,444.200000,0.000000,250,360,410,500,590,690,3300,15000,16000,77659,78,180.0,169.045805295239,2.29659304022789,15800.901351496577,621.0370079449903
1708963781,238,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,211.700000,0.000000,29,33,36,41,64,240,250,7100,7300,50652,34,24,48.2104608622981,2.103901468217373,15508.960895240307,825.5447366342888
1708963781,238,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,487,0,5,9.955785782277218,3.466854803264141,1040.1875143870711,705.0
1708963781,238,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,487,0,7,11.697215825564074,4.277363419532776,1023.0077411979437,567.0
1708963781,238,POST,/api/v1/travelplanservice/travelPlan/cheapest,212.300000,0.000000,270,290,410,480,510,690,3300,7500,16000,50780,114,260.0,300.04464480813186,2.2691329941153526,15800.901351496577,416.24625836943676
1708963781,238,,Aggregated,424.000000,0.000000,220,270,290,440,490,520,1100,7400,16000,102406,148,180.0,172.7317573065746,2.103901468217373,15800.901351496577,620.7833623029901
1708963841,265,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,213.500000,0.000000,24,28,30,33,43,230,250,3100,15000,59950,41,24,46.63350107291212,2.103901468217373,15508.960895240307,825.534612176814
1708963841,265,GET,/api/v1/stationservice/stations,3.000000,0.000000,0,0,0,0,0,0,0,0,0,618,0,5,9.073243786891302,3.466854803264141,1040.1875143870711,705.0
1708963841,265,GET,/api/v1/trainservice/trains,3.000000,0.000000,0,0,0,0,0,0,0,0,0,618,0,7,10.829987277165296,4.277363419532776,1023.0077411979437,567.0
1708963841,265,POST,/api/v1/travelplanservice/travelPlan/cheapest,213.300000,0.000000,240,250,420,450,470,660,3300,15000,16000,60135,160,250.0,299.81574721165435,2.2691329941153526,15800.901351496577,416.115024528145
1708963841,265,,Aggregated,432.800000,0.000000,130,240,250,420,450,470,670,7500,16000,121321,201,180.0,171.75425972990251,2.103901468217373,15800.901351496577,620.667262881117
1708963901,146,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,149.500000,0.000000,23,26,28,31,43,230,240,7100,15000,69295,66,24,45.38149037445774,2.103901468217373,15508.960895240307,825.3514827909662
1708963901,146,GET,/api/v1/stationservice/stations,0.400000,0.000000,6,7,8,8,18,18,18,18,18,638,0,5,8.985767670874965,3.466854803264141,1040.1875143870711,705.0
1708963901,146,GET,/api/v1/trainservice/trains,0.400000,0.000000,8,9,10,10,11,11,11,11,11,638,0,7,10.744386234358654,4.277363419532776,1023.0077411979437,567.0
1708963901,146,POST,/api/v1/travelplanservice/travelPlan/cheapest,149.000000,0.000000,230,250,430,450,630,860,7400,15000,16000,69534,213,240.0,303.4659943392802,2.2083623334765434,15887.876806780696,415.9687347197055
1708963901,146,,Aggregated,299.300000,0.000000,200,240,250,430,450,640,3200,7600,16000,140105,279,180.0,173.14516015900287,2.103901468217373,15887.876806780696,620.4506405909854
1708963961,134,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,99.700000,0.000000,20,23,25,27,34,140,230,7300,15000,76377,73,23,45.656854933327274,2.103901468217373,15508.960895240307,825.3482461997722
1708963961,134,GET,/api/v1/stationservice/stations,1.200000,0.000000,6,7,8,9,10,21,21,21,21,725,1,5,8.629336149014275,2.9103290289640427,1040.1875143870711,704.2441379310345
1708963961,134,GET,/api/v1/trainservice/trains,1.200000,0.000000,7,9,10,13,220,430,430,430,430,730,4,7,11.18404946404777,3.529665060341358,1023.0077411979437,564.7534246575342
1708963961,134,POST,/api/v1/travelplanservice/travelPlan/cheapest,99.000000,0.000000,220,230,420,440,650,1600,1900,7500,16000,76719,300,240.0,301.9467116876163,2.1799420937895775,15887.876806780696,415.70498833405026
1708963961,134,,Aggregated,201.100000,0.000000,43,220,230,420,450,810,1700,7500,16000,154551,378,180.0,172.5424229414353,2.103901468217373,15887.876806780696,620.202658022271
1708964021,186,GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,20.700000,0.000000,20,22,24,26,34,43,140,230,7100,84206,74,23,43.50908512981189,2.103901468217373,15508.960895240307,825.3990333230411
1708964021,186,GET,/api/v1/stationservice/stations,0.000000,0.000000,5,6,7,8,9,18,29,29,29,880,1,5,8.10377453559671,2.9103290289640427,1040.1875143870711,704.3772727272727
1708964021,186,GET,/api/v1/trainservice/trains,0.000000,0.000000,7,8,9,11,210,220,430,430,430,885,4,7,11.18210384590646,3.529665060341358,1023.0077411979437,565.1468926553672
1708964021,186,POST,/api/v1/travelplanservice/travelPlan/cheapest,20.500000,0.000000,210,280,410,620,7800,8900,11000,16000,16000,84662,417,240.0,327.89559302272187,2.1799420937895775,15887.876806780696,415.4096879355555
1708964021,186,,Aggregated,41.200000,0.000000,34,220,280,410,4700,7800,8800,15000,16000,170633,496,180.0,184.26125194086472,2.103901468217373,15887.876806780696,620.0030064524448
