Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-04/Shang%20Hai/Su%20Zhou/D1345,38173,0,19,23.58852305373401,14.467648230493069,2911.637832876295,826.0,80.1385894940309,0.0,19,22,24,28,36,47,65,1500,2900
GET,/api/v1/stationservice/stations,100,0,140.0,409.24896801356226,8.369494695216417,1177.3665938526392,705.0,0.20993526705794907,0.0,140,1000,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/trainservice/trains,100,0,12,45.13589316047728,8.30932380631566,419.1911746747792,567.0,0.20993526705794907,0.0,12,22,110,370,420,420,420,420,420
POST,/api/v1/travelplanservice/travelPlan/cheapest,38176,0,240.0,342.8471654538817,180.75542896986008,21271.39098988846,417.0,80.14488755204263,0.0,240,300,360,420,960,1600,3000,21000,21000
,Aggregated,76549,0,190.0,183.33899286750946,8.30932380631566,21271.39098988846,621.5298697566265,160.70334758018944,0.0,190,260,310,360,500,1100,1700,19000,21000
