Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1705734181,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705734241,10,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,7.500000,0.000000,22,24,26,27,37,220,230,240,240,275,0,22,24.414273644374177,16.378085128962994,236.3040540367365,826.0
1705734241,10,GET,/api/v1/stationservice/stations,0.100000,0.000000,5,5,6,6,6,6,6,6,6,9,0,5,4.895833476136128,4.154811147600412,6.084190681576729,705.0
1705734241,10,GET,/api/v1/trainservice/trains,0.100000,0.000000,15,19,21,21,21,21,21,21,21,9,0,15,16.358840900162857,12.12290208786726,24.585857056081295,567.0
1705734241,10,POST,/api/v1/travelplanservice/travelPlan/cheapest,7.500000,0.000000,200,230,400,420,430,450,500,620,620,275,0,200.0,229.2955258844251,174.38959190621972,616.704436019063,417.0
1705734241,10,,Aggregated,15.200000,0.000000,34,210,230,400,420,430,450,620,620,568,0,34,123.17163193627903,4.154811147600412,616.704436019063,621.9595070422536
1705734301,31,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,21.800000,0.000000,21,23,25,34,130,230,230,450,450,1185,0,21,25.91306418730614,15.763958916068077,450.5241261795163,826.0
1705734301,31,GET,/api/v1/stationservice/stations,0.500000,0.000000,5,5,5,6,6,6,6,6,6,28,0,5,4.738546907901764,3.928889986127615,6.127532105892897,705.0
1705734301,31,GET,/api/v1/trainservice/trains,0.500000,0.000000,17,21,21,23,23,23,23,23,23,28,0,16,16.96815325080284,12.12290208786726,24.585857056081295,567.0
1705734301,31,POST,/api/v1/travelplanservice/travelPlan/cheapest,21.700000,0.000000,190,210,390,400,410,440,610,630,630,1187,0,190.0,220.59631821634318,166.08343878760934,626.2078322470188,417.0
1705734301,31,,Aggregated,44.500000,0.000000,130,190,210,390,410,410,450,620,630,2428,0,130.0,120.74242108286691,3.928889986127615,626.2078322470188,621.6659802306425
1705734361,96,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,68.100000,0.000000,21,22,25,37,170,230,230,330,350,3977,0,21,27.15176716891813,15.763958916068077,450.5241261795163,826.0
1705734361,96,GET,/api/v1/stationservice/stations,1.700000,0.000000,4,5,6,11,13,20,20,20,20,86,0,5,4.974072165570633,3.603406250476837,19.53786611557007,705.0
1705734361,96,GET,/api/v1/trainservice/trains,1.700000,0.000000,7,13,15,16,16,17,17,17,17,86,0,8,11.16066844592434,5.393204744905233,24.585857056081295,567.0
1705734361,96,POST,/api/v1/travelplanservice/travelPlan/cheapest,68.300000,0.000000,200,280,400,410,480,600,620,820,1300,3982,0,200.0,233.1285654076729,166.08343878760934,1306.1800422146916,417.0
1705734361,96,,Aggregated,139.800000,0.000000,170,200,280,400,420,480,600,700,1300,8131,0,140.0,127.62121672324801,3.603406250476837,1306.1800422146916,621.6809740499324
1705734421,100,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,82.700000,0.000000,21,23,26,32,220,230,230,240,440,9003,0,21,26.81823485642324,15.763958916068077,450.5241261795163,826.0
1705734421,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,4,5,5,14,14,14,14,14,14,100,0,5,5.147233814932406,3.603406250476837,20.953299943357706,705.0
1705734421,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,6,7,8,15,15,15,15,15,15,100,0,7,10.561224054545164,5.374494008719921,24.585857056081295,567.0
1705734421,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,83.200000,0.000000,250,350,420,490,560,620,710,1300,1500,9006,0,210.0,260.82587870805395,166.08343878760934,1475.6735651753843,417.0
1705734421,100,,Aggregated,165.900000,0.000000,190,270,350,420,500,560,620,1200,1500,18209,0,180.0,142.3479201408128,3.603406250476837,1475.6735651753843,621.6255697731891
1705734481,100,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,85.300000,0.000000,20,22,24,30,46,230,230,240,250,14151,0,21,26.0946406811659,15.763958916068077,450.5241261795163,826.0
1705734481,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,5,5.147233814932406,3.603406250476837,20.953299943357706,705.0
1705734481,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,7,10.561224054545164,5.374494008719921,24.585857056081295,567.0
1705734481,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,85.000000,0.000000,210,350,410,450,550,610,630,760,1300,14151,0,210.0,262.2273312968462,166.08343878760934,1475.6735651753843,417.0
1705734481,100,,Aggregated,170.300000,0.000000,180,240,350,410,470,550,610,720,1300,28502,0,180.0,143.20451446382,3.603406250476837,1475.6735651753843,621.6017472458074
