Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-07/Shang%20Hai/Su%20Zhou/D1345,31541,0,17,20.61901912762843,13.260371051728725,7247.059340123087,826.0,106.41343589007224,0.0,17,19,23,30,41,97,140,170,7200
GET,/api/v1/stationservice/stations,490,0,4,566.2763166459923,3.3783051185309887,7296.709764748812,705.0,1.6531683708866363,0.0,4,8,39,7200,7200,7300,7300,7300,7300
GET,/api/v1/trainservice/trains,490,0,5,6.933520624071968,3.6925189197063446,131.87209703028202,567.0,1.6531683708866363,0.0,5,6,10,12,13,22,130,130,130
POST,/api/v1/travelplanservice/travelPlan/cheapest,31545,0,320.0,1000.7838405618251,149.55448359251022,15629.859208595008,417.0,106.42693114207947,0.0,320,880,3600,4600,6500,7600,8300,8500,16000
,Aggregated,64066,0,58,507.30408567866937,3.3783051185309887,15629.859208595008,621.7090344332407,216.14670377392497,0.0,59,470,870,3600,5000,6600,7600,8500,16000
