Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-32/Shang%20Hai/Su%20Zhou/D1345,1574170,0,20,25.935977334415384,12.61000195518136,75050.16397777945,826.0,397.5743751656174,0.0,20,24,29,37,63,120,180,760,75000
GET,/api/v1/stationservice/stations,31203,0,5,10.009233079019369,3.0934028327465057,7925.14036456123,705.0,7.880669323067242,0.0,5,6,7,13,29,43,56,490,7900
GET,/api/v1/trainservice/trains,31206,0,6,7.603103746931339,4.071983974426985,1038.3983789943159,567.0,7.88142700687871,0.0,6,8,9,11,14,18,25,280,1000
POST,/api/v1/travelplanservice/travelPlan/cheapest,1574984,64,260.0,349.7001743726133,159.483193885535,76059.83409611508,416.989629100994,397.77996003979547,0.016163921311293898,260,360,530,770,1200,1500,2000,4100,76000
,Aggregated,3211563,64,64,184.38043950247447,3.0934028327465057,76059.83409611508,621.7247897674746,811.1164315353589,0.016163921311293898,64,270,360,530,870,1200,1500,2700,76000
