Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-03-02/Shang%20Hai/Su%20Zhou/D1345,18560,127,20,74.83285030812739,1.9030198454856873,31616.36591888964,821.4137931034483,78.72746481895732,0.5387062517245463,20,23,25,27,35,42,230,15000,32000
GET,/api/v1/stationservice/stations,241,0,5,5.051200533154347,3.19480337202549,16.441182233393192,705.0,1.0222693438237453,0.0,5,6,6,7,14,16,16,16,16
GET,/api/v1/trainservice/trains,279,38,6,437.83026898620267,2.242492511868477,15605.252796784043,511.15770609319,1.183457041190145,0.16118769736639968,6,11,16,3000,7200,15000,15000,16000,16000
POST,/api/v1/travelplanservice/travelPlan/cheapest,18839,124,210.0,239.40957790015514,2.248344011604786,31526.66878234595,415.1969849779712,79.91092186014747,0.52598090719562,210,230,240,250,320,430,450,7300,32000
,Aggregated,37919,289,48,158.82556829440406,1.9030198454856873,31616.36591888964,616.573591075714,160.84411306411866,1.225874856286566,48,210,230,240,260,410,450,15000,32000
