Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-19/Shang%20Hai/Su%20Zhou/D1345,17819,0,29,34.996194028338905,18.572031054645777,1545.4141381196678,826.0,49.987379890428535,0.0,29,36,44,55,81,130,150,1000,1500
GET,/api/v1/stationservice/stations,100,0,5,21.692969603464007,4.229455720633268,486.41821509227157,705.0,0.28052853634002206,0.0,5,8,9,130,490,490,490,490,490
GET,/api/v1/trainservice/trains,100,0,8,18.83850510697812,5.62421977519989,438.30438517034054,567.0,0.28052853634002206,0.0,8,19,24,29,140,440,440,440,440
POST,/api/v1/travelplanservice/travelPlan/cheapest,17822,0,280.0,340.42041848413436,198.86604277417064,9923.294478096068,417.0,49.99579574651873,0.0,280,390,540,660,820,990,1200,1800,9900
,Aggregated,35841,0,150.0,186.7867254564956,4.229455720633268,9923.294478096068,621.563795653023,100.54423270962731,0.0,150,290,390,540,700,830,1000,1600,9900
