Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1705735055,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705735115,10,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,6.700000,0.000000,20,22,26,35,230,230,230,240,240,260,0,21,27.676826794273577,15.989480074495077,239.4136139191687,826.0
1705735115,10,GET,/api/v1/stationservice/stations,0.100000,0.000000,5,6,7,7,7,7,7,7,7,9,0,5,6.272333001510964,4.154151771217585,14.357134234160185,705.0
1705735115,10,GET,/api/v1/trainservice/trains,0.100000,0.000000,19,21,21,21,21,21,21,21,21,9,0,19,27.326395269483328,14.136151876300573,99.79810193181038,567.0
1705735115,10,POST,/api/v1/travelplanservice/travelPlan/cheapest,6.800000,0.000000,210,390,420,440,480,630,640,850,850,260,0,210.0,255.29630834666582,181.24723993241787,847.2476778551936,417.0
1705735115,10,,Aggregated,13.700000,0.000000,100,220,320,420,450,480,630,850,850,538,0,59,137.31487674922528,4.154151771217585,847.2476778551936,621.9851301115242
1705735175,31,GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,21.000000,0.000000,19,21,22,32,230,230,230,440,440,1139,0,20,26.923758324065602,14.807638712227345,438.14763985574245,826.0
1705735175,31,GET,/api/v1/stationservice/stations,0.500000,0.000000,5,5,5,6,6,6,6,6,6,28,0,5,5.154428504673498,3.9825099520385265,14.357134234160185,705.0
1705735175,31,GET,/api/v1/trainservice/trains,0.500000,0.000000,20,21,21,25,25,25,25,25,25,28,0,19,20.884612458758056,13.65919690579176,99.79810193181038,567.0
1705735175,31,POST,/api/v1/travelplanservice/travelPlan/cheapest,21.000000,0.000000,200,390,410,600,610,630,810,850,850,1142,0,200.0,263.332153820953,166.6027228347957,847.2476778551936,417.0
1705735175,31,,Aggregated,43.000000,0.000000,170,210,390,410,600,610,630,840,850,2337,0,170.0,142.11406655610404,3.9825099520385265,847.2476778551936,621.5849379546427
