Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-19/Shang%20Hai/Su%20Zhou/D1345,3481,0,34,41.51376431938437,16.25585276633501,1305.3863188251853,826.0,19.73292771973928,0.0,34,45,56,88,130,150,160,610,1300
GET,/api/v1/stationservice/stations,86,0,6,13.704412725082664,3.994499798864126,437.66642175614834,705.0,0.4875127216022919,0.0,6,8,13,16,130,440,440,440,440
GET,/api/v1/trainservice/trains,86,0,10,17.55837276361363,5.965030286461115,375.33304933458567,567.0,0.4875127216022919,0.0,11,19,24,26,45,380,380,380,380
POST,/api/v1/travelplanservice/travelPlan/cheapest,3487,0,320.0,371.26159227627045,174.09846931695938,7290.038716048002,417.0,19.766940235199908,0.0,320,420,500,620,790,930,1100,3400,7300
,Aggregated,7140,0,130.0,201.93097834946218,3.994499798864126,7290.038716048002,621.6774509803921,40.47489339814377,0.0,130,340,420,500,670,790,930,1500,7300
