Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-20/Shang%20Hai/Su%20Zhou/D1345,6748,0,32,53.07461814914853,16.5828806348145,1928.0697479844093,826.0,28.54744168085753,0.0,32,75,100,130,180,270,470,1100,1900
GET,/api/v1/stationservice/stations,100,0,12,25.570747358724475,4.763508681207895,528.3010718412697,705.0,0.4230504102083214,0.0,12,26,35,44,410,530,530,530,530
GET,/api/v1/trainservice/trains,100,0,13,27.715179845690727,5.616697948426008,412.29494474828243,567.0,0.4230504102083214,0.0,13,31,46,56,400,410,410,410,410
POST,/api/v1/travelplanservice/travelPlan/cheapest,6749,0,400.0,625.022365932558,176.53281707316637,11644.503633957356,417.0,28.551672184959614,0.0,400,1000,1200,1400,1700,2200,2800,5200,12000
,Aggregated,13697,0,180.0,334.507707065031,4.763508681207895,11644.503633957356,621.6967949185953,57.94521468623379,0.0,180,680,1000,1200,1500,1700,2200,4700,12000
