Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1707187224,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1707187284,100,GET,/api/v1/foodservice/foods/2024-02-07/Shang%20Hai/Su%20Zhou/D1345,94.700000,0.000000,17,19,24,31,38,47,51,76,85,4865,0,17,18.797968557814684,13.175468891859055,84.62203200906515,826.0
1707187284,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,5,7,21,45,53,56,56,56,56,100,0,5,8.913598391227424,3.701248671859503,56.08053086325526,705.0
1707187284,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,6,11,13,14,17,24,24,24,24,100,0,6,8.080614944919944,3.945611882954836,24.326005950570107,567.0
1707187284,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,94.700000,0.000000,180,240,290,450,580,650,680,720,740,4867,0,180.0,216.8725500337187,152.51286793500185,742.625426966697,417.0
1707187284,100,,Aggregated,189.400000,0.000000,38,190,240,280,480,580,650,710,740,9932,0,38,115.65346751726662,3.701248671859503,742.625426966697,621.7508054772453
1707187344,100,GET,/api/v1/foodservice/foods/2024-02-07/Shang%20Hai/Su%20Zhou/D1345,94.900000,0.000000,17,18,19,23,31,35,36,40,43,10480,0,17,18.01305363942933,13.175468891859055,84.62203200906515,826.0
1707187344,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,5,8.913598391227424,3.701248671859503,56.08053086325526,705.0
1707187344,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,6,8.080614944919944,3.945611882954836,24.326005950570107,567.0
1707187344,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,94.400000,0.000000,170,180,200,210,240,250,270,380,420,10482,0,170.0,195.22286347825946,152.51286793500185,742.625426966697,417.0
1707187344,100,,Aggregated,189.300000,0.000000,150,170,180,200,220,240,250,300,420,21162,0,40,105.6990019116317,3.701248671859503,742.625426966697,621.6177109913997
1707187404,100,GET,/api/v1/foodservice/foods/2024-02-07/Shang%20Hai/Su%20Zhou/D1345,94.400000,0.000000,17,18,20,24,32,36,37,40,220,16075,0,17,17.812780966492685,13.175468891859055,224.15379201993346,826.0
1707187404,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,5,8.913598391227424,3.701248671859503,56.08053086325526,705.0
1707187404,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,6,8.080614944919944,3.945611882954836,24.326005950570107,567.0
1707187404,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,94.400000,0.000000,170,190,210,230,260,280,290,380,410,16076,0,170.0,190.01821898925945,150.93019092455506,742.625426966697,417.0
1707187404,100,,Aggregated,188.800000,0.000000,150,170,190,210,240,260,280,320,410,32351,0,40,103.32826694202095,3.701248671859503,742.625426966697,621.5833204537727
