Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-17/Shang%20Hai/Su%20Zhou/D1345,35331,0,20,29.754221841475665,14.20303015038371,1793.4009740129113,826.0,65.82325229528419,0.0,20,28,54,79,110,160,230,440,1800
GET,/api/v1/stationservice/stations,178,0,7,13.201479870679506,3.549928078427911,462.6578011084348,705.0,0.3316220573592762,0.0,8,15,24,33,41,63,460,460,460
GET,/api/v1/trainservice/trains,178,0,10,21.409381994600878,5.536888027563691,416.36484395712614,567.0,0.3316220573592762,0.0,10,24,36,51,140,410,420,420,420
POST,/api/v1/travelplanservice/travelPlan/cheapest,35337,0,230.0,322.79471182744584,174.02004217728972,11036.595243029296,417.0,65.83443056688057,0.0,230,400,580,760,1000,1300,1500,2200,11000
,Aggregated,71024,0,180.0,175.49002980879212,3.549928078427911,11036.595243029296,621.5554038071638,132.32092697688333,0.0,180,260,400,580,820,1000,1300,1800,11000
