Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/stationservice/stations,9,0,5,5.851820163014862,4.566506016999483,14.077582396566868,705.0,0.16045170908533457,0.0,5,5,14,14,14,14,14,14,14
GET,/api/v1/trainservice/trains,9,0,43,154.3759564972586,26.62354800850153,530.3681655786932,567.0,0.16045170908533457,0.0,43,480,530,530,530,530,530,530,530
POST,/api/v1/travelplanservice/travelPlan/cheapest,43,43,1100.0,2554.427180309282,1034.2865255661309,15446.751575917006,0.0,0.7666026100743762,0.7666026100743762,1100,3100,7200,7300,15000,15000,15000,15000,15000
,Aggregated,61,43,1100.0,1824.3019466105177,4.566506016999483,15446.751575917006,187.672131147541,1.0875060282450455,0.7666026100743762,1100,1900,3100,7200,15000,15000,15000,15000,15000
