Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-23/Shang%20Hai/Su%20Zhou/D1345,8072,0,23,29.577572642822314,15.507766045629978,1858.1465487368405,826.0,34.152587422647095,0.0,23,31,40,54,78,120,140,500,1900
GET,/api/v1/stationservice/stations,122,22,5,21.1773061185892,1.8460992723703384,605.9532649815083,606.1803278688525,0.5161813262590369,0.09308187850572797,5,8,14,31,400,460,610,610,610
GET,/api/v1/trainservice/trains,143,21,10,32.5734162690131,2.5927056558430195,670.2962410636246,506.7902097902098,0.6050322102872318,0.08885088402819487,10,24,27,38,530,560,670,670,670
POST,/api/v1/travelplanservice/travelPlan/cheapest,8092,19,280.0,354.9804617862576,188.47568333148956,20707.16971391812,416.020884824518,34.23720731219776,0.0803888950731287,280,430,560,690,840,1200,1600,4100,21000
,Aggregated,16429,62,91,189.8164034950511,1.8460992723703384,20707.16971391812,619.6565828717512,69.51100827139112,0.2623216576070515,91,310,430,560,730,850,1300,2400,21000
