Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-03-10/Shang%20Hai/Su%20Zhou/D1345,17967,0,39,44.234168172438714,20.423617213964462,298.36156871169806,826.0,76.0539073267058,0.0,39,52,63,74,91,110,140,270,300
GET,/api/v1/stationservice/stations,100,0,10,10.91687903739512,5.664934404194355,42.05481614917517,705.0,0.42329775325154895,0.0,10,13,15,16,22,42,42,42,42
GET,/api/v1/trainservice/trains,100,0,14,14.09944643266499,7.218030281364918,26.076962240040302,567.0,0.42329775325154895,0.0,14,18,19,22,24,26,26,26,26
POST,/api/v1/travelplanservice/travelPlan/cheapest,17971,0,330.0,384.6192880458543,216.58952068537474,1737.6333707943559,417.0,76.07083923683587,0.0,330,490,570,670,800,890,940,1000,1700
,Aggregated,36138,0,130.0,213.32808007009962,5.664934404194355,1737.6333707943559,621.5576124854723,152.97134207004476,0.0,130,360,490,570,700,790,890,990,1700
