Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-03-28/Shang%20Hai/Su%20Zhou/D1345,34020,0,31,38.24383279134567,15.855131670832634,1267.2184882685542,826.0,71.41834902142696,0.0,31,43,57,74,100,240,240,450,1300
GET,/api/v1/stationservice/stations,100,0,6,17.76111180894077,3.769899718463421,160.62819864600897,705.0,0.20993047919290703,0.0,6,24,53,72,91,160,160,160,160
GET,/api/v1/trainservice/trains,100,0,7,9.33015936985612,5.182862281799316,24.613170884549618,567.0,0.20993047919290703,0.0,8,13,14,15,25,25,25,25,25
POST,/api/v1/travelplanservice/travelPlan/cheapest,34020,0,300.0,481.66984765842966,191.1499798297882,5287.466540932655,417.0,71.41834902142696,0.0,300,520,800,1400,2300,3100,3700,4300,5300
,Aggregated,68240,0,200.0,259.2346502933651,3.769899718463421,5287.466540932655,621.5424970691677,143.25655900123976,0.0,200,340,520,810,1600,2300,3100,4100,5300
