Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-18/Shang%20Hai/Su%20Zhou/D1345,7217,8,21,96.28247988046515,15.311041846871376,60044.036680832505,825.2695025633919,20.79010073276706,0.02304569847057454,21,39,46,55,79,140,160,60000,60000
GET,/api/v1/stationservice/stations,100,0,6,8.175984472036362,3.9082407020032406,154.37860367819667,705.0,0.2880712308821818,0.0,6,8,10,16,19,150,150,150,150
GET,/api/v1/trainservice/trains,100,0,8,13.366124243475497,4.811461083590984,147.4009002558887,567.0,0.2880712308821818,0.0,9,20,24,25,28,150,150,150,150
POST,/api/v1/travelplanservice/travelPlan/cheapest,7409,192,290.0,1833.858679214643,172.4845264106989,60062.629147898406,410.5213929005264,21.34319749606085,0.553096763293789,290,350,400,470,60000,60000,60000,60000,60000
,Aggregated,14826,200,180.0,963.4482545845244,3.9082407020032406,60062.629147898406,615.4541346283556,42.709440690592274,0.5761424617643636,180,310,350,400,540,60000,60000,60000,60000
