Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,38029,4,21,30.41332431611978,2.462315373122692,15461.097260005772,825.9255042204634,128.25471255571085,0.01349020090517351,21,27,32,40,66,87,100,1000,15000
GET,/api/v1/stationservice/stations,372,0,4,5.344157540289465,3.3205337822437286,33.86694099754095,705.0,1.2545886841811364,0.0,4,6,7,9,19,22,30,34,34
GET,/api/v1/trainservice/trains,372,0,7,7.540405016913209,4.501155577600002,27.370495721697807,567.0,1.2545886841811364,0.0,7,9,12,14,17,18,26,27,27
POST,/api/v1/travelplanservice/travelPlan/cheapest,38048,16,210.0,326.81099142823143,9.824749082326889,60005.71078341454,416.8465885197645,128.31879101001041,0.05396080362069404,210,270,410,700,1400,1700,2000,12000,60000
,Aggregated,76821,20,89,176.98137188464545,2.462315373122692,60005.71078341454,621.476991968342,259.08268093408356,0.06745100452586755,89,230,270,410,980,1500,1700,7300,60000
