Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-31/Shang%20Hai/Su%20Zhou/D1345,1300640,578,27,46.53377246654274,2.0599709823727608,75044.31204497814,825.6961288288843,328.4926921237738,0.14598103706447693,27,34,39,48,130,240,450,3100,75000
GET,/api/v1/stationservice/stations,31237,37,5,13.779119866606083,1.9842102192342281,15495.156129822135,704.350897973557,7.889290060178314,0.009344806870909422,5,7,9,13,24,40,65,3000,15000
GET,/api/v1/trainservice/trains,31261,23,7,15.615825261646606,2.8020991012454033,15372.753416188061,566.6983461821438,7.895351556527012,0.005808934000835587,7,9,10,13,20,30,55,3000,15000
POST,/api/v1/travelplanservice/travelPlan/cheapest,1304010,2209,340.0,567.5021916597534,2.022070810198784,76306.69412994757,416.38994869671245,329.3438272360701,0.5579102264280787,340,690,1100,1600,2700,3400,3900,6500,76000
,Aggregated,2667148,2847,98,300.49731152822926,1.9842102192342281,76306.69412994757,621.1231757667741,673.6211609765493,0.7190450043643006,98,400,690,1100,1900,2700,3400,5900,76000
