Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-29/Shang%20Hai/Su%20Zhou/D1345,22321475,386,19,22.833007685696632,1.8954901024699211,75144.77205369622,825.9885631213887,294.5179586136783,0.005093029561213129,19,23,25,28,36,50,100,230,75000
GET,/api/v1/stationservice/stations,190469,0,4,5.682648675292175,2.9069213196635246,10252.565019764006,705.0,2.513119812162444,0.0,4,5,6,8,17,30,43,80,10000
GET,/api/v1/trainservice/trains,190471,0,6,6.657656671709751,3.7429891526699066,1040.2909200638533,567.0,2.513146200916647,0.0,6,7,8,9,12,15,19,210,1000
POST,/api/v1/travelplanservice/travelPlan/cheapest,22326342,450,210.0,245.2029700531393,22.394114173948765,75526.76479984075,416.9944674322377,294.5821756470317,0.005937469695714787,210,240,280,390,510,870,1500,4600,76000
,Aggregated,45028757,836,55,132.94842311520017,1.8954901024699211,75526.76479984075,621.5921495678862,594.126400273789,0.011030499256927916,55,210,240,280,410,520,880,3000,76000
