Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-17/Shang%20Hai/Su%20Zhou/D1345,9253,0,21,23.86911592139685,14.728677924722433,261.5310410037637,826.0,39.13230649392342,0.0,21,27,30,34,42,56,140,180,260
GET,/api/v1/stationservice/stations,100,0,5,5.565933308098465,3.2264450564980507,17.747252015396953,705.0,0.42291480053953767,0.0,5,6,7,8,13,18,18,18,18
GET,/api/v1/trainservice/trains,100,0,8,12.205211699474603,5.0270038191229105,153.1528120394796,567.0,0.42291480053953767,0.0,8,16,21,23,23,150,150,150,150
POST,/api/v1/travelplanservice/travelPlan/cheapest,9255,0,210.0,219.29178295213265,160.48912215046585,656.0351569205523,417.0,39.14076478993421,0.0,210,240,260,290,370,430,460,510,660
,Aggregated,18708,0,54,120.38611798927892,3.2264450564980507,656.0351569205523,621.6331515929014,79.1189008849367,0.0,54,220,240,260,310,370,430,480,660
