Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-21/Shang%20Hai/Su%20Zhou/D1345,6854,0,55,80.7659685518511,30.186915770173073,1932.9128619283438,826.0,58.988664735081585,0.0,55,79,100,120,170,1100,1500,1900,1900
GET,/api/v1/stationservice/stations,100,0,180.0,280.653545986861,13.77210859209299,741.445486433804,705.0,0.8606458233889931,0.0,180,650,680,730,730,740,740,740,740
GET,/api/v1/trainservice/trains,100,0,29,160.51232255995274,13.10484204441309,622.3660362884402,567.0,0.8606458233889931,0.0,29,340,540,590,620,620,620,620,620
POST,/api/v1/travelplanservice/travelPlan/cheapest,6858,0,510.0,707.0297795549126,296.14868853241205,9935.684188269079,417.0,59.023090568017146,0.0,510,700,950,1200,1600,8600,9100,9700,9900
,Aggregated,13912,0,350.0,391.49631710010493,13.10484204441309,9935.684188269079,621.6496549741231,119.73304694987672,0.0,350,560,720,990,1400,1700,8600,9500,9900
