Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-02-28/Shang%20Hai/Su%20Zhou/D1345,13834420,1308,21,29.620923446783976,1.6468781977891922,75534.28906295449,825.9358743626404,293.6905659783002,0.02776750021320855,21,25,28,33,60,160,250,1300,76000
GET,/api/v1/stationservice/stations,124941,14,5,7.785396521999416,2.036421559751034,15416.23159777373,704.9385950168479,2.6523694527052672,0.00029720565977440344,5,6,7,9,19,33,50,210,15000
GET,/api/v1/trainservice/trains,124994,40,6,9.835584767076131,1.750078983604908,15423.002081923187,566.8461846168616,2.6534945884172703,0.0008491590279268669,6,8,9,10,14,18,27,220,15000
POST,/api/v1/travelplanservice/travelPlan/cheapest,13844396,5520,230.0,250.5543289922974,1.4056656509637833,75424.80426840484,416.8550455361144,293.90234623986515,0.11718394585390764,230,260,290,410,480,610,750,1400,75000
,Aggregated,27928751,6882,170.0,138.95228433751006,1.4056656509637833,75534.28906295449,621.452001523448,592.8987762592878,0.14609781075481745,170,240,260,300,430,490,650,1400,76000
