Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-32/Shang%20Hai/Su%20Zhou/D1345,25338,3,21,30.694642233718103,12.954052072018385,60003.81753500551,825.9219748993606,85.52458551340055,0.010126046118091469,21,25,27,29,34,43,230,250,60000
GET,/api/v1/stationservice/stations,100,0,5,6.422802903689444,3.596120048314333,35.74077319353819,705.0,0.337534870603049,0.0,5,6,13,17,23,36,36,36,36
GET,/api/v1/trainservice/trains,100,0,7,19.471838134340942,4.391389433294535,1042.853376828134,567.0,0.337534870603049,0.0,7,13,14,17,29,1000,1000,1000,1000
POST,/api/v1/travelplanservice/travelPlan/cheapest,25344,2,220.0,253.85719209683003,162.3461628332734,60003.64135205746,416.9802714646465,85.54483760563673,0.00675069741206098,220,240,260,420,450,470,640,4200,60000
,Aggregated,50882,5,170.0,141.78072767430157,3.596120048314333,60003.81753500551,621.4841987343265,171.74449286024338,0.01687674353015245,170,230,240,260,430,450,470,2200,60000
