Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1705999732,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1705999792,10,GET,/api/v1/foodservice/foods/2024-01-24/Shang%20Hai/Su%20Zhou/D1345,2.600000,0.000000,0,0,0,0,0,0,0,0,0,75,0,160.0,357.2621408166985,105.63272098079324,1758.5371360182762,826.0
1705999792,10,GET,/api/v1/stationservice/stations,0.100000,0.000000,31,43,410,410,410,410,410,410,410,9,0,31,113.58433723863628,16.29572967067361,414.5869966596365,705.0
1705999792,10,GET,/api/v1/trainservice/trains,0.100000,0.000000,40,75,430,430,430,430,430,430,430,9,0,40,99.44069121653835,29.48817005380988,431.0401389375329,567.0
1705999792,10,POST,/api/v1/travelplanservice/travelPlan/cheapest,2.600000,0.000000,0,0,0,0,0,0,0,0,0,76,0,1900.0,2684.7306943964213,1207.1770010516047,12038.815132342279,417.0
1705999792,10,,Aggregated,5.400000,0.000000,810,2000,3400,4000,8000,11000,12000,12000,12000,169,0,810.0,1377.2273289436507,16.29572967067361,12038.815132342279,621.8343195266273
1705999852,31,GET,/api/v1/foodservice/foods/2024-01-24/Shang%20Hai/Su%20Zhou/D1345,13.000000,0.000000,100,120,140,180,460,580,670,820,820,552,0,110.0,150.3939891910599,61.77671905606985,1758.5371360182762,826.0
1705999852,31,GET,/api/v1/stationservice/stations,0.300000,0.000000,20,35,50,130,130,130,130,130,130,27,0,24,58.43680348523237,11.71094598248601,414.5869966596365,705.0
1705999852,31,GET,/api/v1/trainservice/trains,0.300000,0.000000,31,42,55,67,67,67,67,67,67,27,0,35,57.54074690587543,24.09057831391692,431.0401389375329,567.0
1705999852,31,POST,/api/v1/travelplanservice/travelPlan/cheapest,13.000000,0.000000,1000,1200,1400,1600,1900,2000,2300,3400,3400,554,0,1100.0,1329.2915827959494,776.0028298944235,12038.815132342279,417.0
1705999852,31,,Aggregated,26.600000,0.000000,210,1100,1200,1400,1700,1900,2000,3400,3400,1160,0,530.0,709.1175972094663,11.71094598248601,12038.815132342279,621.8224137931035
1705999912,96,GET,/api/v1/foodservice/foods/2024-01-24/Shang%20Hai/Su%20Zhou/D1345,50.200000,0.000000,67,81,94,140,180,200,220,490,510,2487,0,73,90.96344823847556,40.43416911736131,1758.5371360182762,826.0
1705999912,96,GET,/api/v1/stationservice/stations,1.300000,0.000000,12,18,21,25,26,34,34,34,34,86,0,16,28.112653355915533,6.22800225391984,414.5869966596365,705.0
1705999912,96,GET,/api/v1/trainservice/trains,1.300000,0.000000,10,20,30,35,42,43,43,43,43,86,0,16,28.616672977371966,7.578884717077017,431.0401389375329,567.0
1705999912,96,POST,/api/v1/travelplanservice/travelPlan/cheapest,50.300000,0.000000,650,740,810,870,940,1000,1100,1400,1400,2493,0,690.0,817.8070746920704,479.74441992118955,12038.815132342279,417.0
1705999912,96,,Aggregated,103.100000,0.000000,170,670,740,810,890,940,1000,1300,1400,5152,0,180.0,440.58576378903007,6.22800225391984,12038.815132342279,621.7459239130435
