Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-19/Shang%20Hai/Su%20Zhou/D1345,78880,0,19,25.29354140057505,14.033073093742132,2046.4421939104795,826.0,77.5644224365961,0.0,19,23,39,61,82,110,150,290,2000
GET,/api/v1/stationservice/stations,320,0,4,15.7740740236477,3.1616738997399807,493.91690781340003,705.0,0.3146629713452175,0.0,4,11,24,40,130,460,490,490,490
GET,/api/v1/trainservice/trains,320,0,6,17.377144770580344,4.469508305191994,653.2089556567371,567.0,0.3146629713452175,0.0,6,13,25,46,130,220,540,650,650
POST,/api/v1/travelplanservice/travelPlan/cheapest,78887,0,190.0,292.70967894943186,153.64465583115816,11536.420720163733,417.0,77.57130568909427,0.0,190,370,570,770,1100,1300,1500,2300,12000
,Aggregated,158407,0,160.0,158.43208557055775,3.1616738997399807,11536.420720163733,621.5495464215596,155.7650540683808,0.0,160,210,370,570,850,1100,1300,2000,12000
