Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-19/Shang%20Hai/Su%20Zhou/D1345,170,0,36,83.31857148064849,20.6401445902884,1116.6566852480173,826.0,3.0353994781149845,0.0,36,100,130,200,680,960,1100,1100,1100
GET,/api/v1/stationservice/stations,9,0,10,12.378306490265661,4.1104210540652275,32.281430903822184,705.0,0.16069761942961683,0.0,10,19,32,32,32,32,32,32,32
GET,/api/v1/trainservice/trains,9,0,22,22.42531104841166,10.75841672718525,55.30468001961708,567.0,0.16069761942961683,0.0,22,27,55,55,55,55,55,55,55
POST,/api/v1/travelplanservice/travelPlan/cheapest,170,0,650.0,844.4190431084922,212.3745740391314,15738.879076205194,417.0,3.0353994781149845,0.0,670,970,1200,1700,3800,7600,16000,16000,16000
,Aggregated,358,0,170.0,441.4207459162067,4.1104210540652275,15738.879076205194,622.2290502793296,6.3921941950892025,0.0,200,810,970,1200,1800,3800,7600,16000,16000
