Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-03-02/Shang%20Hai/Su%20Zhou/D1345,4778,0,15,19.99434316647775,12.599712237715721,146.35051228106022,826.0,85.1849001269779,0.0,15,19,35,54,74,79,82,94,150
GET,/api/v1/stationservice/stations,100,0,4,15.472509823739529,3.368665464222431,78.93762644380331,705.0,1.7828568465252805,0.0,4,26,52,66,76,79,79,79,79
GET,/api/v1/trainservice/trains,100,0,5,7.831473480910063,3.9500324055552483,26.353925466537476,567.0,1.7828568465252805,0.0,5,11,12,13,22,26,26,26,26
POST,/api/v1/travelplanservice/travelPlan/cheapest,4778,0,190.0,228.76351045689427,157.7425403520465,758.5829421877861,417.0,85.1849001269779,0.0,190,260,320,450,620,660,730,750,760
,Aggregated,9756,0,73,122.0680015316663,3.368665464222431,758.5829421877861,621.7972529725297,173.93551394700637,0.0,73,200,250,320,510,620,660,750,760
