Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1707124368,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1707124428,100,GET,/api/v1/foodservice/foods/2024-02-06/Shang%20Hai/Su%20Zhou/D1345,41.200000,0.000000,21,24,27,36,240,240,250,460,1000,3617,0,21,30.83957689135797,14.514707960188389,1047.370931133628,826.0
1707124428,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,5,6,8,10,26,26,26,26,26,100,0,5,5.905322628095746,3.2996363006532192,26.16832498461008,705.0
1707124428,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,7,13,14,18,24,24,24,24,24,100,0,7,9.412664561532438,4.667601082473993,24.206354282796383,567.0
1707124428,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,41.100000,0.000000,210,230,400,430,490,1200,3100,5000,21000,3667,0,210.0,268.44183562037983,171.26857582479715,20547.244870103896,417.0
1707124428,100,,Aggregated,82.300000,0.000000,180,210,230,400,430,490,1000,4500,21000,7484,0,180.0,146.64013355891734,3.2996363006532192,20547.244870103896,620.5212453233565
1707124488,100,GET,/api/v1/foodservice/foods/2024-02-06/Shang%20Hai/Su%20Zhou/D1345,89.900000,0.000000,20,22,24,33,240,60000,60000,60000,60000,7307,46,20,413.6095725522985,14.514707960188389,60025.748253799975,821.8513753934583
1707124488,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,5,5.905322628095746,3.2996363006532192,26.16832498461008,705.0
1707124488,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,7,9.412664561532438,4.667601082473993,24.206354282796383,567.0
1707124488,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,89.500000,0.000000,190,200,210,390,410,430,830,5800,60000,7310,2,200.0,259.4491164905826,169.83740031719208,60004.34837117791,416.9316005471956
1707124488,100,,Aggregated,179.400000,0.000000,180,190,200,220,410,630,60000,60000,60000,14817,48,180.0,332.07464310621356,3.2996363006532192,60025.748253799975,619.5746777350341
1707124548,100,GET,/api/v1/foodservice/foods/2024-02-06/Shang%20Hai/Su%20Zhou/D1345,88.400000,0.000000,20,22,24,27,35,230,240,250,460,12715,46,20,247.75757293286102,14.514707960188389,60025.748253799975,823.6158867479355
1707124548,100,GET,/api/v1/stationservice/stations,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,5,5.905322628095746,3.2996363006532192,26.16832498461008,705.0
1707124548,100,GET,/api/v1/trainservice/trains,0.000000,0.000000,0,0,0,0,0,0,0,0,0,100,0,7,9.412664561532438,4.667601082473993,24.206354282796383,567.0
1707124548,100,POST,/api/v1/travelplanservice/travelPlan/cheapest,88.300000,0.000000,180,190,200,200,390,400,410,2200,60000,12721,4,190.0,240.30343400070365,158.23973389342427,60004.34837117791,416.9213898278437
1707124548,100,,Aggregated,176.700000,0.000000,170,190,190,200,220,390,400,590,60000,25636,50,170.0,242.18557194894842,3.2996363006532192,60025.748253799975,620.3437743797784
1707124608,365,GET,/api/v1/foodservice/foods/2024-02-06/Shang%20Hai/Su%20Zhou/D1345,332.400000,0.000000,20,24,30,42,140,230,240,350,1200,29606,46,20,121.61185466517992,13.456257060170174,60025.748253799975,824.976085928528
1707124608,365,GET,/api/v1/stationservice/stations,0.600000,0.000000,5,5,6,7,14,17,130,130,130,448,0,5,5.997065254112905,3.252532798796892,134.92487696930766,705.0
1707124608,365,GET,/api/v1/trainservice/trains,0.600000,0.000000,6,7,9,11,14,22,130,130,130,448,0,6,7.996956723218318,4.491985775530338,134.51489200815558,567.0
1707124608,365,POST,/api/v1/travelplanservice/travelPlan/cheapest,332.800000,0.000000,250,520,730,980,1100,1200,1500,2700,60000,29619,5,210.0,319.14426906257535,158.23973389342427,60038.66851422936,416.95779735980284
1707124608,365,,Aggregated,666.400000,0.000000,140,290,510,730,1000,1100,1200,1600,60000,60121,51,170.0,217.21934093623827,3.252532798796892,60038.66851422936,621.1468704778696
1707124668,332,GET,/api/v1/foodservice/foods/2024-02-06/Shang%20Hai/Su%20Zhou/D1345,300.400000,0.000000,20,23,25,31,140,230,240,360,1100,48148,46,20,84.75129154370057,13.456257060170174,60025.748253799975,825.3703996012296
1707124668,332,GET,/api/v1/stationservice/stations,0.900000,0.000000,5,6,7,8,14,14,14,14,14,492,0,5,5.947787217167395,3.252532798796892,134.92487696930766,705.0
1707124668,332,GET,/api/v1/trainservice/trains,0.900000,0.000000,8,10,13,23,140,140,140,140,140,492,0,6,8.455834180169656,4.491985775530338,135.13531908392906,567.0
1707124668,332,POST,/api/v1/travelplanservice/travelPlan/cheapest,299.700000,0.000000,220,250,320,430,460,540,650,1200,60000,48164,6,220.0,294.0200262790557,158.23973389342427,60038.66851422936,416.96885640727515
