Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,95256,0,21,24.120867826526606,15.424896962940693,440.99443033337593,826.0,88.45058381773083,0.0,21,23,26,34,69,88,230,240,440
GET,/api/v1/stationservice/stations,384,0,4,9.254076572688064,3.4918859601020813,1005.3376667201519,705.0,0.35656571959780636,0.0,4,6,9,18,42,58,63,1000,1000
GET,/api/v1/trainservice/trains,384,0,6,7.634142194244002,4.550416022539139,37.919726222753525,567.0,0.35656571959780636,0.0,6,8,13,16,21,25,29,38,38
POST,/api/v1/travelplanservice/travelPlan/cheapest,95263,0,210.0,258.66035782596344,164.81086192652583,2824.6274078264832,417.0,88.457083713661,0.0,210,270,390,450,720,1100,1600,2200,2800
,Aggregated,191287,0,180.0,140.86113603781163,3.4918859601020813,2824.6274078264832,621.5507326687125,177.62079897058746,0.0,180,220,270,390,500,720,1100,1900,2800
