rps,p99_rt,p95_rt,p50_rt,mean_rt,action,action_p,allocation,avg_cpu_usage,overallocation_ratio
192.53337818966,209.93084236979564,170.56666687130928,60.40368974208832,86.32125689847288,47,0.015625,21.035901639344264,13.550097488313131,0.3558584879970223
196.21302269075963,212.94442828744647,174.83079228550196,63.987622037529945,87.03053665872041,54,0.015625,22.180163934426233,13.788667722043346,0.37833337198010036
200.9987731484088,214.51829053461455,173.66690523922443,62.07459978759289,90.27749682645924,21,0.015625,32.74803278688524,15.689501738021873,0.5209024664130322
203.91706037038992,202.21586830914023,178.75125408172607,87.78299205005169,93.04695506403512,13,0.015625,34.70393442622951,16.065735088376226,0.5370630058523389
206.35059994869985,297.126890718937,181.77160024642944,84.09375138580799,95.40045200648848,7,0.015625,31.71868852459016,16.309011646413236,0.48582326681730403
207.23231715603396,232.14282194152452,178.8051839917898,71.11507281661034,93.46932172405108,6,0.015625,34.35934426229508,16.47202970397572,0.5205953414526704
206.73255811767956,195.78726636245844,180.0150480121374,40.79615231603384,94.08699496561545,20,0.015625,39.617377049180334,17.06654115825644,0.5692157727385554
212.54271970468696,278.62812098115626,215.11602010577909,101.52827203273772,95.76367019792131,63,0.015625,23.58327868852459,15.781993555535943,0.33079730923014883
216.65739449101108,290.4271751642228,211.1804820597172,95.14731168746948,99.04874274203011,60,0.015625,34.901311475409834,17.165647508452103,0.5081661180398227
220.97192491671592,209.99043568968776,180.94607330858707,101.26138851046562,94.80757223981462,24,0.015625,32.337377049180326,17.968450765040973,0.44434421079626707
222.90038489233365,233.00288349390036,184.07338969409463,83.37527234107256,95.26716635349936,44,0.015625,37.3327868852459,18.181872997331507,0.5129784161782717
225.7385399518733,243.18369474262016,182.56987715139985,75.9250596165657,95.18451801525136,36,0.015625,37.60967213114754,18.288777629161935,0.5137214287487618
227.5068944728876,207.2855867445467,185.47438085079196,35.87980382144451,94.97735440721776,23,0.015625,35.48622950819672,18.43351303509576,0.48054461433165424
236.2435935289932,202.83153723925352,183.54180306196213,79.45813424885273,94.26108594445375,53,0.015625,39.215409836065575,19.297716854784596,0.5079047513348465
