Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-21/Shang%20Hai/Su%20Zhou/D1345,25619,0,21,23.569008638635392,15.998581890016794,366.957426071167,826.0,61.49406676445441,0.0,21,23,25,30,40,140,230,230,370
GET,/api/v1/stationservice/stations,148,0,5,5.367686220042005,3.618306014686823,26.499068830162287,705.0,0.35524891217999344,0.0,5,5,7,10,16,20,26,26,26
GET,/api/v1/trainservice/trains,148,0,7,9.946262338072867,5.119712091982365,131.14098692312837,567.0,0.35524891217999344,0.0,7,14,19,21,23,24,130,130,130
POST,/api/v1/travelplanservice/travelPlan/cheapest,25624,0,210.0,262.2299558702992,163.4684489108622,1405.2836582995951,417.0,61.50606841689292,0.0,210,290,420,590,730,790,830,1000,1400
,Aggregated,51539,0,180.0,142.13433100992157,3.618306014686823,1405.2836582995951,621.5634373969227,123.71063300570731,0.0,180,220,280,410,640,730,790,880,1400
