Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,80%,90%,95%,98%,99%,99.5%,99.9%,100%
GET,/api/v1/foodservice/foods/2024-01-22/Shang%20Hai/Su%20Zhou/D1345,250,0,22,31.028040481731296,16.70329924672842,236.87814408913255,826.0,4.452163270346802,0.0,22,25,30,41,230,230,230,240,240
GET,/api/v1/stationservice/stations,9,0,4,6.662014199213849,3.8764700293540955,25.12685488909483,705.0,0.16027787773248486,0.0,4,5,25,25,25,25,25,25,25
GET,/api/v1/trainservice/trains,9,0,13,17.890118217716616,11.950111947953701,36.45897004753351,567.0,0.16027787773248486,0.0,13,26,36,36,36,36,36,36,36
POST,/api/v1/travelplanservice/travelPlan/cheapest,251,0,210.0,268.5171719510628,172.17266699299216,848.5834407620132,417.0,4.469971923428189,0.0,210,400,420,550,630,650,670,850,850
,Aggregated,519,0,170.0,145.23273501329857,3.8764700293540955,848.5834407620132,621.6088631984586,9.242690949239961,0.0,170,220,400,420,610,630,650,850,850
